PERÍODO,ANO,COMPONENTE,HABILIDADE,CONTEÚDO,A,FAROL,B,FAROL.1,C,FAROL.2,D,FAROL.3,E,FAROL.4,F,FAROL.5,G,FAROL.6,H,FAROL.7,I,FAROL.8,J,FAROL.9,K,FAROL.10,L,FAROL.11,M,FAROL.12,N,FAROL.13,O,FAROL.14,P,FAROL.15,Q,FAROL.16,R,FAROL.17,S,FAROL.18,T,FAROL.19,U,FAROL.20,V,FAROL.21
4º BIMESTRE,5º ANO,GEOGRAFIA,"(EF05GE11) IDENTIFICAR E DESCREVER PROBLEMAS AMBIENTAIS QUE OCORREM NO ENTORNO DA ESCOLA E DA RESIDÊNCIA (LIXÕES, INDÚSTRIAS POLUENTES, DESTRUIÇÃO DO PATRIMÔNIO HISTÓRICO ETC.), PROPONDO SOLUÇÕES (INCLUSIVE TECNOLÓGICAS) PARA ESSES PROBLEMAS.",POLUIÇÃO DOS MANANCIAIS HÍDRICOS DE MANAUS E DO AMAZONAS,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,GEOGRAFIA,"(EF05GE11) IDENTIFICAR E DESCREVER PROBLEMAS AMBIENTAIS QUE OCORREM NO ENTORNO DA ESCOLA E DA RESIDÊNCIA (LIXÕES, INDÚSTRIAS POLUENTES, DESTRUIÇÃO DO PATRIMÔNIO HISTÓRICO ETC.), PROPONDO SOLUÇÕES (INCLUSIVE TECNOLÓGICAS) PARA ESSES PROBLEMAS.",POLUIÇÃO ATMOSFÉRICA.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,GEOGRAFIA,"(EF05GE11) IDENTIFICAR E DESCREVER PROBLEMAS AMBIENTAIS QUE OCORREM NO ENTORNO DA ESCOLA E DA RESIDÊNCIA (LIXÕES, INDÚSTRIAS POLUENTES, DESTRUIÇÃO DO PATRIMÔNIO HISTÓRICO ETC.), PROPONDO SOLUÇÕES (INCLUSIVE TECNOLÓGICAS) PARA ESSES PROBLEMAS.",POLUIÇÃO DOS SOLOS.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,GEOGRAFIA,"(EF05GE11) IDENTIFICAR E DESCREVER PROBLEMAS AMBIENTAIS QUE OCORREM NO ENTORNO DA ESCOLA E DA RESIDÊNCIA (LIXÕES, INDÚSTRIAS POLUENTES, DESTRUIÇÃO DO PATRIMÔNIO HISTÓRICO ETC.), PROPONDO SOLUÇÕES (INCLUSIVE TECNOLÓGICAS) PARA ESSES PROBLEMAS.","PATRIMÔNIO HISTÓRICO E ESCOLAR NA CIDADE DE MANAUS, NO ENTORNO DA ESCOLA E DA RESIDÊNCIA: PRESERVAÇÃO E CONSERVAÇÃO.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,GEOGRAFIA,"(EF05GE12) IDENTIFICAR ÓRGÃOS DO PODER PÚBLICO E CANAIS DE PARTICIPAÇÃO SOCIAL RESPONSÁVEIS POR BUSCAR SOLUÇÕES PARA A MELHORIA DA QUALIDADE DE VIDA (EM ÁRES COMO MEIO AMBIENTE, MOBILIDADE, MORADIA E DIREITO À CIDADE) A DISCUTIR AS PROPOSTAS IMPLEMENTADAS PORESSES ÓRGÃOS QUE AFETAM A CCOMUNIDADE EM QUE VIVE.","TERRITÓRIOS E GESTÃO PÚBLICA: IBAMA, IPAAM E SECRETARIAS MUNICIPAIS DE MEIO AMBIENTE; A DEFESA CIVIL; A GUARDA FLORESTAL; INSTITUTO MUNICIPAL DE MOBILIDADE URBANA (IMMU).",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,(EF05HI03) ANALISAR O PAPEL DAS CULTURAS E DAS RELIGIÕES NA COMPOSIÇÃO IDENTITÁRIA DOS POVOS ANTIGOS.,O PAPEL DAS RELIGIÕES E DA CULTURA PARA AFORMAÇÃO DOS POVOS ANTIGOS: • MITOS E LENDAS DA AMAZÔNIA NA FORMAÇÃO DE SUA IDENTIDADE CULTURAL.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,"(EF05HI04) ASSOCIAR A NOÇÃO DE CIDADANIA COM OS PRINCÍPIOS DE RESPEITO À DIVERSIDADE, À PLURALIDADE E AOS DIREITOS HUMANOS.","CIDADANIA, DIVERIDADE CULTURAL E RESPEITO ÀS DIFERENÇAS SOCIAIS, CULTURAIS E HISTÓRICAS: • O CONCEITO DE CIDADANIA, RESPEITO, DIVERSIDADE, PLURALIDADE E DIREITOS HUMANOS.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,"(EF05HI04) ASSOCIAR A NOÇÃO DE CIDADANIA COM OS PRINCÍPIOS DE RESPEITO À DIVERSIDADE, À PLURALIDADE E AOS DIREITOS HUMANOS. (EF05HI05) ASSOCIAR O CONCEITO DE CIDADANIA À CONQUISTA DE DIREITOS DOS POVOS E DAS SOCIEDADES, COMPREENDENDO-O COMO CONQUISTA HISTÓRICA.","CIDADANIA, DIVERIDADE CULTURAL E RESPEITO ÀS DIFERENÇAS SOCIAIS, CULTURAIS E HISTÓRICAS: • DIVERSIDADE ÉTNICA, SEXUAL, DE GÊNERO E RELIGIOSA",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,"(EF05HI04) ASSOCIAR A NOÇÃO DE CIDADANIA COM OS PRINCÍPIOS DE RESPEITO À DIVERSIDADE, À PLURALIDADE E AOS DIREITOS HUMANOS. (EF05HI05) ASSOCIAR O CONCEITO DE CIDADANIA À CONQUISTA DE DIREITOS DOS POVOS E DAS SOCIEDADES, COMPREENDENDO-O COMO CONQUISTA HISTÓRICA.","CIDADANIA, DIVERIDADE CULTURAL E RESPEITO ÀS DIFERENÇAS SOCIAIS, CULTURAIS E HISTÓRICAS: • CIDADANIA: CONQUISTA DE POVOS E SOCIEDADES AO LONGO DA HISTÓRIA",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,"(EF05HI04) ASSOCIAR A NOÇÃO DE CIDADANIA COM OS PRINCÍPIOS DE RESPEITO À DIVERSIDADE, À PLURALIDADE E AOS DIREITOS HUMANOS. (EF05HI05) ASSOCIAR O CONCEITO DE CIDADANIA À CONQUISTA DE DIREITOS DOS POVOS E DAS SOCIEDADES, COMPREENDENDO-O COMO CONQUISTA HISTÓRICA.","CIDADANIA, DIVERIDADE CULTURAL E RESPEITO ÀS DIFERENÇAS SOCIAIS, CULTURAIS E HISTÓRICAS: • SER CIDADÃO NO BRASIL",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,"(EF05HI06) COMPARAR O USO DE DIFERENTES LINGUAGENS E TECNOLOGIAS NO PROCESSO DE COMUNICAÇÃO E AVALIAR OS SIGNIFICADOS SOCIAIS, POLÍTICOS E CULTURAIS ATRIBUÍDOS A ELAS.
(EF05HI07) IDENTIFICAR OS PROCESSOS DE PRODUÇÃO, HIERARQUIZAÇÃO E DIFUSÃO DOS MARCOS DE MEMÓRIA E DISCUTIR A PRESENÇA E/OU A AUSÊNCIA DE DIFERENTES GRUPOS QUE COMPÕEM A SOCIEDADE NA NOMEAÇÃO DESSES MARCOS DE MEMÓRIA.","AS TRADIÇÕES ORAIS E A VALORIZAÇÃO DA MEMÓRIA. O SURGIMENTO DA ESCRITA E A NOÇÃO DE FONTE PARA A TRANSMISSÃO DE SABERES, CULTURAS E HISTÓRIAS: • CONCEITOS DE ORALIDADE E MEMÓRIA",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,"(EF05HI06) COMPARAR O USO DE DIFERENTES LINGUAGENS E TECNOLOGIAS NO PROCESSO DE COMUNICAÇÃO E AVALIAR OS SIGNIFICADOS SOCIAIS, POLÍTICOS E CULTURAIS ATRIBUÍDOS A ELAS.
(EF05HI07) IDENTIFICAR OS PROCESSOS DE PRODUÇÃO, HIERARQUIZAÇÃO E DIFUSÃO DOS MARCOS DE MEMÓRIA E DISCUTIR A PRESENÇA E/OU A AUSÊNCIA DE DIFERENTES GRUPOS QUE COMPÕEM A SOCIEDADE NA NOMEAÇÃO DESSES MARCOS DE MEMÓRIA. (EF05HI08) IDENTIFICAR FORMAS DE MARCAÇÃO DA PASSAGEM DO TEMPO EM DISTINTAS SOCIEDADES, INCLUINDO OS POVOS INDÍGENAS ORIGINÁRIOS E OS POVOS AFRICANOS. ","AS TRADIÇÕES ORAIS E A VALORIZAÇÃO DA MEMÓRIA. O SURGIMENTO DA ESCRITA E A NOÇÃO DE FONTE PARA A TRANSMISSÃO DE SABERES, CULTURAS E HISTÓRIAS: • AS VARIADAS FORMA DE COMUNICAÇÃO AO LONGO DA HISTÓRIA",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,"(EF05HI08) IDENTIFICAR FORMAS DE MARCAÇÃO DA PASSAGEM DO TEMPO EM DISTINTAS SOCIEDADES, INCLUINDO OS POVOS INDÍGENAS ORIGINÁRIOS E OS POVOS AFRICANOS.","AS TRADIÇÕES ORAIS E A VALORIZAÇÃO DA MEMÓRIA. O SURGIMENTO DA ESCRITA E A NOÇÃO DE FONTE PARA A TRANSMISSÃO DE SABERES, CULTURAS E HISTÓRIAS: • A CONTAGEM DO TEMPO: O CALENDÁRIO",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,"(EF05HI09) COMPARAR PONTOS DE VISTA SOBRE TEMAS QUE IMPACTAM A VIDA COTIDIANA NO TEMPO PRESENTE, POR MEIO DO ACESSO A DIFERENTES FONTES, INCLUINDO ORAIS.","AS TRADIÇÕES ORAIS E A VALORIZAÇÃO DA MEMÓRIA. O SURGIMENTO DA ESCRITA E A NOÇÃO DE FONTE PARA A TRANSMISSÃO DE SABERES, CULTURAS E HISTÓRIAS: • O OLHAR SOBRE O OUTRO: A QUESTÃO DE GÊNERO, DIFERENÇAS CULTURAIS E SOCIAIS DA SOCIEDADE, COMPREENSÃO DAS RELAÇÕES INTERPESSOAIS",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,"(EF05HI09) COMPARAR PONTOS DE VISTA SOBRE TEMAS QUE IMPACTAM A VIDA COTIDIANA NO TEMPO PRESENTE, POR MEIO DO ACESSO A DIFERENTES FONTES, INCLUINDO ORAIS.","AS TRADIÇÕES ORAIS E A VALORIZAÇÃO DA MEMÓRIA. O SURGIMENTO DA ESCRITA E A NOÇÃO DE FONTE PARA A TRANSMISSÃO DE SABERES, CULTURAS E HISTÓRIAS: • FONTE E REGISTRO DA HISTÓRIA: O CUIDADO COM “FAKE NEWS” PELAS REDES SOCIAIS E O ""BULLYING"" DIGITAL",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,(EF05HI10) INVENTARIAR OS PATRIMÔNIOS MATERIAIS E IMATERIAIS DA HUMANIDADE E ANALISAR MUDANÇAS E PERMANÊNCIAS DESSES PATRIMÔNIOS AO LONGO DO TEMPO.,OS PATRIMÔNIOS MATERIAIS E IMATERIAIS DA HUMANIDADE: • CULTURA E PATRIMÔMIO E O CONCEITO DE PATRIMÔNIO MATERIAL IMATERIAL.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,HISTÓRIA,(EF05HI10) INVENTARIAR OS PATRIMÔNIOS MATERIAIS E IMATERIAIS DA HUMANIDADE E ANALISAR MUDANÇAS E PERMANÊNCIAS DESSES PATRIMÔNIOS AO LONGO DO TEMPO.,OS PATRIMÔNIOS MATERIAIS E IMATERIAIS DA HUMANIDADE: • IDENTIFICANDO PATRIMÔNIO: BRASIL E AMAZONAS.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,EDUCAÇÃO FÍSICA,(EF35EF12) IDENTIFICAR SITUAÇÕES DE INJUSTIÇA E PRECONCEITO GERADAS E/OU PRESENTES NO CONTEXTO DAS DANÇAS E DEMAIS PRÁTICAS CORPORAIS E DISCUTIR ALTERNATIVAS PARA SUPERÁ-LAS.,DANÇAS REGIONAIS,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,EDUCAÇÃO FÍSICA,(EF35EF12) IDENTIFICAR SITUAÇÕES DE INJUSTIÇA E PRECONCEITO GERADAS E/OU PRESENTES NO CONTEXTO DAS DANÇAS E DEMAIS PRÁTICAS CORPORAIS E DISCUTIR ALTERNATIVAS PARA SUPERÁ-LAS.,DANÇAS REGIONAIS,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,EDUCAÇÃO FÍSICA,"(EF35EF15) IDENTIFICAR AS CARACTERÍSTICAS DAS LUTAS DO CONTEXTO COMUNITÁRIO E REGIONAL E LUTAS DE MATRIZ INDÍGENA E AFRICANA, RECONHECENDO AS DIFERENÇAS ENTRE LUTAS E BRIGAS E ENTRE LUTAS E AS DEMAIS PRÁTICAS CORPORAIS.",LUTAS DO CONTEXTO COMUNITÁRIO E REGIONAL,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,EDUCAÇÃO FÍSICA,"(EF35EF05) EXPERIMENTAR E FRUIR DIVERSOS TIPOS DE ESPORTES DE CAMPO E TACO, REDE/PAREDE IDENTIFICANDO SEUS ELEMENTOS COMUNS E CRIANDO ESTRATÉGIAS INDIVIDUAIS E COLETIVAS BÁSICAS PARA SUA EXECUÇÃO, PREZANDO PELO TRABALHO COLETIVO E PELO PROTAGONISMO.","FUTSAL
- ORIGEM
- CARACTERÍSTICAS",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,EDUCAÇÃO FÍSICA,"(EF35EF05) EXPERIMENTAR E FRUIR DIVERSOS TIPOS DE ESPORTES DE CAMPO E TACO, REDE/PAREDE IDENTIFICANDO SEUS ELEMENTOS COMUNS E CRIANDO ESTRATÉGIAS INDIVIDUAIS E COLETIVAS BÁSICAS PARA SUA EXECUÇÃO, PREZANDO PELO TRABALHO COLETIVO E PELO PROTAGONISMO.","FUTSAL
- JOGOS PRÉ-ESPORTIVOS
- FUNDAMENTOS E REGRAS.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,EDUCAÇÃO FÍSICA,"(EF35EF05) EXPERIMENTAR E FRUIR DIVERSOS TIPOS DE ESPORTES DE CAMPO E TACO, REDE/PAREDE IDENTIFICANDO SEUS ELEMENTOS COMUNS E CRIANDO ESTRATÉGIAS INDIVIDUAIS E COLETIVAS BÁSICAS PARA SUA EXECUÇÃO, PREZANDO PELO TRABALHO COLETIVO E PELO PROTAGONISMO.","FUTSAL
- HABILIDADES MOTORAS E CAPACIDADES FÍSICAS ESPECÍFICAS DO ESPORTE.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,EDUCAÇÃO FÍSICA,"(EF35EF05) EXPERIMENTAR E FRUIR DIVERSOS TIPOS DE ESPORTES DE CAMPO E TACO, REDE/PAREDE IDENTIFICANDO SEUS ELEMENTOS COMUNS E CRIANDO ESTRATÉGIAS INDIVIDUAIS E COLETIVAS BÁSICAS PARA SUA EXECUÇÃO, PREZANDO PELO TRABALHO COLETIVO E PELO PROTAGONISMO.","HANDEBOL
- ORIGEM
- CARACTERÍSTICAS",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,EDUCAÇÃO FÍSICA,"(EF35EF05) EXPERIMENTAR E FRUIR DIVERSOS TIPOS DE ESPORTES DE CAMPO E TACO, REDE/PAREDE IDENTIFICANDO SEUS ELEMENTOS COMUNS E CRIANDO ESTRATÉGIAS INDIVIDUAIS E COLETIVAS BÁSICAS PARA SUA EXECUÇÃO, PREZANDO PELO TRABALHO COLETIVO E PELO PROTAGONISMO.","HANDEBOL
- JOGOS PRÉ-ESPORTIVOS
- FUNDAMENTOS E REGRAS.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,EDUCAÇÃO FÍSICA,"(EF35EF05) EXPERIMENTAR E FRUIR DIVERSOS TIPOS DE ESPORTES DE CAMPO E TACO, REDE/PAREDE IDENTIFICANDO SEUS ELEMENTOS COMUNS E CRIANDO ESTRATÉGIAS INDIVIDUAIS E COLETIVAS BÁSICAS PARA SUA EXECUÇÃO, PREZANDO PELO TRABALHO COLETIVO E PELO PROTAGONISMO.","BASQUETEBOL
- ORIGEM
- CARACTERÍSTICAS",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,EDUCAÇÃO FÍSICA,"(EF35EF05) EXPERIMENTAR E FRUIR DIVERSOS TIPOS DE ESPORTES DE CAMPO E TACO, REDE/PAREDE IDENTIFICANDO SEUS ELEMENTOS COMUNS E CRIANDO ESTRATÉGIAS INDIVIDUAIS E COLETIVAS BÁSICAS PARA SUA EXECUÇÃO, PREZANDO PELO TRABALHO COLETIVO E PELO PROTAGONISMO.","BASQUETEBOL
- JOGOS PRÉ-ESPORTIVOS
- FUNDAMENTOS E REGRAS.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,ARTE,"(EF15AR07) RECONHECER ALGUMAS CATEGORIAS DO SISTEMA DAS ARTES VISUAIS (MUSEUS, GALERIAS, INSTITUIÇÕES, ARTISTAS, ARTESÃOS, CURADORES ETC.).","SISTEMAS DA LINGUAGEM
MUSEUS: VISITAÇÃO IN LOCO (GALERIAS DE ARTES DE MANAUS, PINACOTECA DO ESTADO, MUSEU AMAZÔNICO, CENTRO CULTURAL POVOS DA AMAZÔNIA, MUSEU DO ÍNDIO E MUSEU DA CIDADE DE MANAUS ETC.), VISITAÇÃO VIRTUAL OU POR MEIO DA WEB, VÍDEOS, FOTOS, LIVROS, REVISTAS. ESPAÇOS DE CRIAÇÃO E PRODUÇÃO. ACERVOS E ARTISTAS LOCAIS E REGIONAIS. ESPAÇOS PÚBLICOS (PRAÇAS, AVENIDAS ETC.)",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,ARTE,"
(EF15AR11) CRIAR E IMPROVISAR MOVIMENTOS DANÇADOS DE MODO INDIVIDUAL, COLETIVO E COLABORATIVO, CONSIDERANDO OS ASPECTOS ESTRUTURAIS, DINÂMICOS E EXPRESSIVOS DOS ELEMENTOS CONSTITUTIVOS DO MOVIMENTO, COM BASE NOS CÓDIGOS DE DANÇA.
(EF15AR12) DISCUTIR, COM RESPEITO E SEM PRECONCEITO, AS EXPERIÊNCIAS PESSOAIS E COLETIVAS EM DANÇA VIVENCIADA NA ESCOLA, COMO FONTE PARA CONSTRUÇÃO DE VOCABULÁRIOS E REPERTÓRIOS PRÓPRIOS.
","

PROCESSO DE CRIAÇÃO
COMPOSIÇÃO COREOGRÁFICA COMO TEMA: DANÇA FOLCLÓRICA E POPULAR BRASILEIRA UTILIZANDO OS ELEMENTOS NORTEADORES PARA A COMPOSIÇÃO DA IMPROVISAÇÃO COREOGRÁFICA: ROTAÇÃO, SALTO E QUEDA, DESLOCAMENTO E DIREÇÃO.
ABORDAR A DIFERENCIAÇÃO DO EU EU-OUTRO COM RELAÇÃO A FORMAS CORPORAIS E EXPRESSÕES INDIVIDUAIS. 
",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,ARTE,"

(EF15AR013) IDENTIFICAR E APRECIAR CRITICAMENTE DIVERSAS FORMAS E GÊNEROS DE EXPRESSÃO MUSICAL, RECONHECENDO E ANALISANDO OS USOS E AS FUNÇÕES DA MÚSICA EM DIVERSOS CONTEXTOS DE CIRCULAÇÃO, EM ESPECIAL, AQUELAS DA VIDA COTIDIANA.
","

CONTEXTOS E PRÁTICAS
GÊNEROS MUSICAIS BRASILEIROS COM OU SEM INFLUÊNCIA AFRICANA: JONGO, MARACATU, SAMBA, COCO, MPB ETC., PARA UMA COMPREENSÃO DE USOS E FUNÇÕES NOS DIVERSOS CONTEXTOS DE CIRCULAÇÃO EM ESPECIAL NA VIDA COTIDIANA.
CANTORES, COMPOSITORES REGIONAIS E NACIONAIS
FORMA MUSICAL: COMEÇO MEIO E FIM DE UMA MÚSICA; REPETIÇÃO E CONTRASTE
INSTRUMENTOS: ORIGEM E FORMA DE MANUSEIO.
",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
4º BIMESTRE,5º ANO,ARTE,"
(EF15AR20) EXPERIMENTAR O TRABALHO COLABORATIVO, COLETIVO E AUTORAL EM IMPROVISAÇÕES TEATRAIS E PROCESSOS NARRATIVOS CRIATIVOS EM TEATRO, EXPLORANDO DESDE A TEATRALIDADE DOS GESTOS E DAS AÇÕES DO COTIDIANO ATÉ ELEMENTOS DE DIFERENTES MATRIZES ESTÉTICAS E CULTURAIS.
(EF15AR21) EXERCITAR A IMITAÇÃO E O FAZ DE CONTA, RESSIGNIFICANDO OBJETIVOS E FATOS E EXPERIMENTANDO-SE NO LUGAR DO OUTRO, AO COMPOR E ENCENAR ACONTECIMENTOS CÊNICOS, POR MEIO DE MÚSICA, IMAGENS, TEXTOS OU OUTROS PONTOS DE PARTIDA, DE FORMA INTENCIONAL E REFLEXIVA.
(EF15AR22) EXPERIMENTAR POSSIBILIDADES CRIATIVAS DE MOVIMENTO E DE VOZ NA CRIAÇÃO DE UM PERSONAGEM TEATRAL, DISCUTINDO ESTEREÓTIPOS.
","PROCESSOS DE CRIAÇÃO
DIFERENTES CONSTRUÇÕES CORPORAIS SITUADAS NAS TÉCNICAS DOS CÔMICOS DELL’ARTE. REFLEXÕES SOBRE OS ESTEREÓTIPOS, EXERCITANDO A TEATRALIDADE POR MEIO DA CRIAÇÃO DE PERSONAGENS ARQUÉTIPOS DA COMMEDIA DELL’ARTE. EXPERIMENTAÇÃO E CRIAÇÃO DE TEXTOS COM ESTRUTURA DE CANOVACCIO. EXPERIMENTAR O JOGO DE IMPROVISO COM OS PERSONAGENS E SUAS RESPECTIVAS MÁSCARAS. INTERAÇÃO COM O PÚBLICO EM ESPAÇOS ALTERNATIVOS.
CRIAÇÃO E CONFECÇÃO DE MÁSCARAS.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
